,VIXSI,SPY,SPY_ANT,VIX
2024-12-05 13:11:00-05:00,1.0,608.2949829101562,606.3800048828125,-0.0052669505723744
2024-12-05 13:12:00-05:00,1.0,608.22998046875,606.3499755859375,-0.0052682223204271
2024-12-05 13:13:00-05:00,1.0,608.2349853515625,606.2993774414062,-0.0051762547044835
2024-12-05 13:14:00-05:00,1.0,608.219970703125,606.27001953125,-0.0051336919045037
2024-12-05 13:15:00-05:00,1.0,608.2199096679688,606.3200073242188,-0.005222752307693
2024-12-05 13:16:00-05:00,1.0,608.1599731445312,606.2919921875,-0.0052690077040411
2024-12-05 13:17:00-05:00,1.0,608.010009765625,606.3198852539062,-0.0055687370834295
2024-12-05 13:18:00-05:00,1.0,607.9201049804688,606.25,-0.0055889376610824
2024-12-05 13:19:00-05:00,1.0,607.780029296875,606.239990234375,-0.0058159374384604
2024-12-05 13:20:00-05:00,1.0,607.8099975585938,606.260009765625,-0.0058058613169241
2024-12-05 13:21:00-05:00,1.0,607.5850219726562,606.260009765625,-0.0061831989399136
2024-12-05 13:22:00-05:00,1.0,607.419921875,606.1699829101562,-0.0062879728457636
2024-12-05 13:23:00-05:00,1.0,607.1900024414062,606.0900268554688,-0.0065851283848961
2024-12-05 13:24:00-05:00,1.0,606.9099731445312,606.030517578125,-0.0069175762704643
2024-12-05 13:25:00-05:00,1.0,607.0399780273438,606.0599975585938,-0.0067830306030794
2024-12-05 13:27:00-05:00,1.0,607.280029296875,605.9000244140625,-0.0062036384680528
2024-12-05 13:28:00-05:00,1.0,607.2100219726562,605.869873046875,-0.0062693081534088
2024-12-05 13:29:00-05:00,1.0,607.2000122070312,605.869873046875,-0.0062795794661037
2024-12-05 13:30:00-05:00,1.0,607.1099243164062,605.5700073242188,-0.0058570784986664
2024-12-05 13:31:00-05:00,1.0,607.1900024414062,605.52001953125,-0.0056545682119659
2024-12-05 13:32:00-05:00,1.0,607.1300048828125,605.280029296875,-0.0053561037926337
2024-12-05 13:34:00-05:00,1.0,607.592529296875,605.364990234375,-0.0047453371545526
2024-12-05 13:35:00-05:00,1.0,607.6300048828125,605.4199829101562,-0.0047683551748522
2024-12-05 13:36:00-05:00,1.0,607.530029296875,605.4071044921875,-0.0048558929765026
2024-12-05 13:37:00-05:00,1.0,607.5599975585938,605.4000244140625,-0.0049134055047478
2024-12-05 13:38:00-05:00,1.0,607.5599975585938,605.5451049804688,-0.005085097034386
2024-12-05 13:39:00-05:00,1.0,607.6300048828125,605.6798706054688,-0.0051302557555787
2024-12-05 13:40:00-05:00,1.0,607.6799926757812,605.7600708007812,-0.0051993072328959
2024-12-05 13:41:00-05:00,1.0,607.75,605.75,-0.0050608078827899
2024-12-05 13:42:00-05:00,1.0,607.780029296875,605.5698852539062,-0.0046815572117893
2024-12-05 13:43:00-05:00,1.0,607.719970703125,605.6699829101562,-0.0049715886319083
2024-12-05 13:44:00-05:00,1.0,607.760009765625,605.739990234375,-0.0049964536124139
2024-12-05 13:45:00-05:00,1.0,607.760009765625,605.7849731445312,-0.0051022068123996
2024-12-05 13:46:00-05:00,1.0,607.75,605.8699951171875,-0.0052407660299011
2024-12-05 13:48:00-05:00,1.0,607.7449951171875,605.9100952148438,-0.0052904130951772
2024-12-05 13:49:00-05:00,1.0,607.6799926757812,605.9349975585938,-0.005432661198448
2024-12-05 13:50:00-05:00,1.0,607.510009765625,605.9199829101562,-0.0056820968109401
2024-12-05 13:51:00-05:00,1.0,607.4400024414062,606.0399780273438,-0.0059961310890008
2024-12-05 13:52:00-05:00,1.0,607.3699951171875,606.030029296875,-0.0060951948450811
2024-12-05 13:53:00-05:00,1.0,607.4400024414062,606.14501953125,-0.0061885757641666
2024-12-05 13:54:00-05:00,1.0,607.3900146484375,606.3201293945312,-0.0065916949373557
2024-12-05 13:55:00-05:00,1.0,607.2999877929688,606.35009765625,-0.006783429564223
2024-12-05 13:56:00-05:00,1.0,607.3200073242188,606.4299926757812,-0.0069136203326241
2024-12-05 13:57:00-05:00,1.0,607.3599853515625,606.4149780273438,-0.0068291491042275
2024-12-05 13:58:00-05:00,1.0,607.3699951171875,606.3699951171875,-0.0067258418819326
2024-12-05 13:59:00-05:00,1.0,607.4580078125,605.9801025390625,-0.0059486323420603
2024-12-05 14:00:00-05:00,1.0,607.3499755859375,606.219970703125,-0.0065234820899633
2024-12-05 14:01:00-05:00,1.0,607.219970703125,606.219970703125,-0.0067379337561823
2024-12-05 14:02:00-05:00,1.0,607.0,606.2401123046875,-0.0071340565542608
2024-12-05 14:03:00-05:00,1.0,607.0800170898438,606.27001953125,-0.0070577156712366
2024-12-05 14:05:00-05:00,1.0,607.1300048828125,606.2899780273438,-0.0070019800575429
2024-12-05 14:06:00-05:00,1.0,606.97998046875,606.3099975585938,-0.007307482908324
2024-12-05 14:07:00-05:00,1.0,607.1500854492188,606.260009765625,-0.0069256081643908
2024-12-05 14:08:00-05:00,1.0,607.4000244140625,606.3200073242188,-0.0065999842050445
2024-12-05 14:09:00-05:00,1.0,607.5,606.3380126953125,-0.0064835981245473
2024-12-05 14:10:00-05:00,1.0,607.5,606.3400268554688,-0.0064619263232596
2024-12-05 14:11:00-05:00,1.0,607.3599853515625,606.3681030273438,-0.006764224108645
2024-12-05 14:12:00-05:00,1.0,607.2999877929688,606.3099975585938,-0.0067234380088381
2024-12-05 14:13:00-05:00,1.0,607.3900146484375,606.2999877929688,-0.0065646657967755
2024-12-05 14:14:00-05:00,1.0,607.3599853515625,606.3499755859375,-0.0066967792012995
2024-12-05 14:16:00-05:00,1.0,607.3800048828125,606.3900146484375,-0.0067424034689556
2024-12-05 14:17:00-05:00,1.0,607.35498046875,606.4299926757812,-0.0068559497936441
2024-12-05 14:18:00-05:00,1.0,607.330078125,606.5050048828125,-0.0070083766551058
2024-12-05 14:19:00-05:00,1.0,607.3499755859375,606.6199951171875,-0.0071716429154565
2024-12-05 14:20:00-05:00,1.0,607.4500122070312,606.6900024414062,-0.0071222848364624
2024-12-05 14:21:00-05:00,1.0,607.530029296875,606.6900024414062,-0.0069841436077925
2024-12-05 14:22:00-05:00,1.0,607.5698852539062,606.719970703125,-0.00697416503194
2024-12-05 14:23:00-05:00,1.0,607.6099853515625,606.8107299804688,-0.0070516088691576
2024-12-05 14:24:00-05:00,1.0,607.589599609375,606.8200073242188,-0.0070817618472242
2024-12-05 14:25:00-05:00,1.0,607.5449829101562,606.7520141601562,-0.0070618425130959
2024-12-05 14:26:00-05:00,1.0,607.52001953125,606.7910766601562,-0.0071424421707782
2024-12-05 14:27:00-05:00,1.0,607.510009765625,606.7150268554688,-0.0070396930602221
2024-12-05 14:28:00-05:00,1.0,607.4000244140625,606.7412109375,-0.0072641771406222
2024-12-05 14:29:00-05:00,1.0,607.1799926757812,606.7800903320312,-0.007703443531072
2024-12-05 14:30:00-05:00,1.0,607.1300048828125,606.7899780273438,-0.0078021300733671
2024-12-05 14:31:00-05:00,1.0,607.3499755859375,606.8300170898438,-0.0075306562687236
2024-12-05 14:32:00-05:00,1.0,607.280029296875,606.8900146484375,-0.007719855304876
2024-12-05 14:33:00-05:00,1.0,607.1599731445312,606.8250122070312,-0.007860510660797
2024-12-05 14:34:00-05:00,1.0,607.1334838867188,606.9400024414062,-0.0080874681689553
2024-12-05 14:35:00-05:00,1.0,607.3099975585938,606.9400024414062,-0.0078091425994345
2024-12-05 14:36:00-05:00,1.0,607.3275756835938,606.9500122070312,-0.00778418315929
2024-12-05 14:37:00-05:00,1.0,607.3900146484375,607.030029296875,-0.007813222745682
2024-12-05 14:38:00-05:00,1.0,607.330078125,606.969970703125,-0.0078129629524417
2024-12-05 14:39:00-05:00,1.0,607.469970703125,606.989990234375,-0.0076154948368635
2024-12-05 14:40:00-05:00,1.0,607.4099731445312,606.9600219726562,-0.0076524307111074
2024-12-05 14:41:00-05:00,1.0,607.3699951171875,607.02001953125,-0.0078172029757226
2024-12-05 14:42:00-05:00,1.0,607.2899780273438,606.7899780273438,-0.0075572416641578
2024-12-05 14:43:00-05:00,1.0,607.25,606.780029296875,-0.0076192177470687
2024-12-05 14:44:00-05:00,1.0,607.260009765625,606.9400024414062,-0.0078602529526287
2024-12-05 14:45:00-05:00,1.0,607.2902221679688,606.8699951171875,-0.0076950501274369
2024-12-05 14:46:00-05:00,1.0,607.25,606.9000244140625,-0.0078295889819428
2024-12-05 14:47:00-05:00,1.0,607.239990234375,606.8599853515625,-0.007773817862464
2024-12-05 14:48:00-05:00,1.0,607.1599731445312,606.89501953125,-0.0079634276032024
2024-12-05 14:49:00-05:00,1.0,607.1868896484375,606.8800048828125,-0.0079130738149949
2024-12-05 14:50:00-05:00,1.0,607.2000122070312,606.8410034179688,-0.0078083972786274
2024-12-05 14:51:00-05:00,1.0,607.1298828125,606.8800048828125,-0.0079945080943892
2024-12-05 14:53:00-05:00,1.0,607.1400146484375,606.8499755859375,-0.0079220580470157
2024-12-05 14:54:00-05:00,1.0,607.1998901367188,606.7899780273438,-0.0077119580098247
2024-12-05 14:55:00-05:00,1.0,607.1749877929688,606.8599853515625,-0.007862180611657
2024-12-05 14:56:00-05:00,1.0,607.1699829101562,606.8699951171875,-0.0078806803015762
2024-12-05 14:57:00-05:00,1.0,607.2100219726562,606.8699951171875,-0.0078272039593247
2024-12-05 14:58:00-05:00,1.0,607.1898803710938,606.9400024414062,-0.0079757987961209
2024-12-05 14:59:00-05:00,1.0,607.2100219726562,606.915771484375,-0.0078964207994643
2024-12-05 15:00:00-05:00,1.0,607.0900268554688,606.9000244140625,-0.0080869295868134
2024-12-05 15:02:00-05:00,1.0,607.0899047851562,606.97998046875,-0.0081938996013981
2024-12-05 15:03:00-05:00,1.0,607.1046752929688,607.0,-0.0082400530593595
2024-12-05 15:04:00-05:00,1.0,607.1199951171875,607.0700073242188,-0.0083301572843895
2024-12-05 15:05:00-05:00,1.0,607.260009765625,607.0800170898438,-0.0081097607881756
2024-12-05 15:06:00-05:00,1.0,607.389892578125,607.2050170898438,-0.0081017803677046
2024-12-05 15:07:00-05:00,1.0,607.3400268554688,607.239990234375,-0.0082602601562766
2024-12-05 15:08:00-05:00,1.0,607.2901000976562,607.25,-0.0083089644336661
2024-12-05 15:09:00-05:00,1.0,607.3499755859375,607.2949829101562,-0.0083156965172135
2024-12-05 15:10:00-05:00,1.0,607.3099975585938,607.4400024414062,-0.0085827709441096
2024-12-05 15:11:00-05:00,1.0,607.1500854492188,607.4400024414062,-0.0088585267532962
2024-12-05 15:13:00-05:00,1.0,607.1201782226562,607.30126953125,-0.008685690235521
2024-12-05 15:14:00-05:00,1.0,606.969970703125,607.2999877929688,-0.0089496669215828
2024-12-05 15:15:00-05:00,1.0,607.0900268554688,607.2999877929688,-0.0087332285389763
2024-12-05 15:17:00-05:00,1.0,606.9600219726562,607.3300170898438,-0.0090404659234289
2024-12-05 15:18:00-05:00,1.0,606.9299926757812,607.3200073242188,-0.0090421896919811
2024-12-05 15:19:00-05:00,1.0,606.9315795898438,607.3499755859375,-0.0091013878124842
2024-12-05 15:20:00-05:00,1.0,606.9550170898438,607.3699951171875,-0.0091019876157529
2024-12-05 15:21:00-05:00,1.0,607.0449829101562,607.3699951171875,-0.0089413640320465
2024-12-05 15:22:00-05:00,1.0,607.0800170898438,607.364990234375,-0.0088879458692273
2024-12-05 15:23:00-05:00,1.0,607.1099853515625,607.302490234375,-0.0087482335228869
2024-12-05 15:24:00-05:00,1.0,607.0001220703125,607.3200073242188,-0.0089579661464276
2024-12-05 15:25:00-05:00,1.0,606.9298706054688,607.3200073242188,-0.0090423906903197
2024-12-05 15:26:00-05:00,1.0,606.8400268554688,607.4249877929688,-0.0093630175729605
2024-12-05 15:27:00-05:00,1.0,606.6599731445312,607.361328125,-0.0095610073873923
2024-12-05 15:28:00-05:00,1.0,606.7949829101562,607.3599853515625,-0.0093490095742773
2024-12-05 15:29:00-05:00,1.0,606.7349853515625,607.3099975585938,-0.0093530682795323
2024-12-05 15:30:00-05:00,1.0,606.719970703125,607.260009765625,-0.0093205545051796
2024-12-05 15:32:00-05:00,1.0,606.7199096679688,607.2949829101562,-0.0093656921918023
2024-12-05 15:33:00-05:00,1.0,606.6950073242188,607.3350219726562,-0.0094663082364469
2024-12-05 15:34:00-05:00,1.0,606.9299926757812,607.3798828125,-0.0091594563510821
2024-12-05 15:35:00-05:00,1.0,607.0250244140625,607.39501953125,-0.0090341507261173
2024-12-05 15:36:00-05:00,1.0,607.0150146484375,607.4450073242188,-0.0091141209522617
2024-12-05 15:38:00-05:00,1.0,607.2000122070312,607.4550170898438,-0.0088260422078809
2024-12-05 15:39:00-05:00,1.0,607.25,607.5999755859375,-0.0089322467083606
2024-12-05 15:40:00-05:00,1.0,607.1799926757812,607.6500244140625,-0.0092172737709148
2024-12-05 15:41:00-05:00,1.0,607.25,607.6300048828125,-0.0089691386078021
2024-12-05 15:42:00-05:00,1.0,607.2349853515625,607.6199951171875,-0.0089586357735409
2024-12-05 15:43:00-05:00,1.0,607.0700073242188,607.6124877929688,-0.009230306648396
2024-12-05 15:44:00-05:00,1.0,607.1900024414062,607.625,-0.0090596480598127
2024-12-05 15:45:00-05:00,1.0,607.3410034179688,607.6298828125,-0.008812919992832
2024-12-05 15:46:00-05:00,1.0,607.3198852539062,607.5800170898438,-0.0087593941598153
2024-12-05 15:47:00-05:00,1.0,607.2849731445312,607.6300048828125,-0.0089178319627217
2024-12-05 15:48:00-05:00,1.0,607.3699951171875,607.72998046875,-0.0089110942369666
2024-12-05 15:49:00-05:00,1.0,607.2100219726562,607.780029296875,-0.0092378513553302
2024-12-05 15:50:00-05:00,1.0,607.2000122070312,607.7349853515625,-0.0091927737334954
2024-12-05 15:51:00-05:00,1.0,607.1500244140625,607.7000122070312,-0.0092237817293417
2024-12-05 15:53:00-05:00,1.0,607.0399780273438,607.5850219726562,-0.0092158161316549
2024-12-05 15:54:00-05:00,1.0,606.9299926757812,607.5999755859375,-0.0094589210616802
2024-12-05 15:55:00-05:00,1.0,606.6649780273438,607.52001953125,-0.0097636793462229
2024-12-05 15:56:00-05:00,1.0,606.510009765625,607.5399780273438,-0.0100578094429489
2024-12-05 15:57:00-05:00,1.0,606.3876953125,607.6699829101562,-0.0105101710364486
2024-12-05 15:58:00-05:00,1.0,606.489990234375,607.510009765625,-0.0099852668307572
2024-12-05 15:59:00-05:00,1.0,606.4149780273438,607.5800170898438,-0.010342507208483
2024-12-06 09:30:00-05:00,1.0,607.760009765625,607.8099975585938,-0.008238492465852
2024-12-06 09:31:00-05:00,1.0,607.7150268554688,607.75,-0.0081950452810057
2024-12-06 09:32:00-05:00,1.0,607.875,607.7000122070312,-0.0078682990547083
2024-12-06 09:33:00-05:00,1.0,608.1300048828125,607.771728515625,-0.0075605083366372
2024-12-06 09:34:00-05:00,1.0,608.2899780273438,607.7550048828125,-0.0072510052628391
2024-12-06 09:35:00-05:00,1.0,608.1699829101562,607.6799926757812,-0.0073499206156517
2024-12-06 09:36:00-05:00,1.0,608.0999145507812,607.5800170898438,-0.0072818144173376
2024-12-06 09:37:00-05:00,1.0,608.0399780273438,607.469970703125,-0.0071991699561971
2024-12-06 09:38:00-05:00,1.0,608.0900268554688,607.4400024414062,-0.0070861452794515
2024-12-06 09:39:00-05:00,1.0,608.2138061523438,607.4981079101562,-0.0069843922283567
2024-12-06 09:40:00-05:00,1.0,608.2050170898438,607.4749755859375,-0.0069544860866765
2024-12-06 09:41:00-05:00,1.0,608.0352783203125,607.4000244140625,-0.0070978924420211
2024-12-06 09:42:00-05:00,1.0,608.0599975585938,607.4301147460938,-0.0071317865745641
2024-12-06 09:43:00-05:00,1.0,608.139892578125,607.5449829101562,-0.0071895473323734
2024-12-06 09:44:00-05:00,1.0,608.219970703125,607.635009765625,-0.0072185652828609
2024-12-06 09:45:00-05:00,1.0,608.2017822265625,607.7410888671875,-0.0074107078537404
2024-12-06 09:46:00-05:00,1.0,608.47998046875,607.739990234375,-0.0069323900907201
2024-12-06 09:47:00-05:00,1.0,608.7550048828125,607.7000122070312,-0.0064264581132313
2024-12-06 09:48:00-05:00,1.0,608.8599853515625,607.719970703125,-0.0062928619209584
2024-12-06 09:49:00-05:00,1.0,608.8400268554688,607.5413208007812,-0.0060248576533432
2024-12-06 09:50:00-05:00,1.0,608.5673217773438,607.5650024414062,-0.0064940181492353
2024-12-06 09:51:00-05:00,1.0,609.010009765625,607.5399780273438,-0.0057303539002414
2024-12-06 09:52:00-05:00,1.0,608.8900146484375,607.5,-0.0058681600437242
2024-12-06 09:53:00-05:00,1.0,608.8699951171875,607.530029296875,-0.0059444039706756
2024-12-06 09:54:00-05:00,1.0,608.7100219726562,607.5499877929688,-0.0062156358275118
2024-12-06 09:55:00-05:00,1.0,608.75,607.5700073242188,-0.006182849035409
2024-12-06 09:56:00-05:00,1.0,608.72998046875,607.530029296875,-0.0061498693661056
2024-12-06 09:57:00-05:00,1.0,608.611083984375,607.52001953125,-0.006366568313721
2024-12-06 09:58:00-05:00,1.0,608.7608032226562,607.510009765625,-0.0060911146533802
2024-12-06 10:00:00-05:00,1.0,608.739990234375,607.8699951171875,-0.0067375309495848
2024-12-06 10:01:00-05:00,1.0,608.739990234375,608.0,-0.0069579107987253
2024-12-06 10:02:00-05:00,1.0,608.6900024414062,608.030029296875,-0.0070833214640205
2024-12-06 10:03:00-05:00,1.0,608.6199951171875,608.1900024414062,-0.0074429961458505
2024-12-06 10:05:00-05:00,1.0,608.52001953125,607.992919921875,-0.0072955497574828
2024-12-06 10:06:00-05:00,1.0,608.6199951171875,607.8599853515625,-0.0068996960090481
2024-12-06 10:08:00-05:00,1.0,608.8406982421875,607.9600219726562,-0.0067639240448348
2024-12-06 10:09:00-05:00,1.0,608.760009765625,607.9205932617188,-0.0068192004133262
2024-12-06 10:10:00-05:00,1.0,608.72998046875,607.75,-0.0066062769950637
2024-12-06 10:11:00-05:00,1.0,609.0109252929688,607.5499877929688,-0.0058141124732886
2024-12-06 10:12:00-05:00,1.0,608.9249877929688,607.6099853515625,-0.0060545287509937
2024-12-06 10:13:00-05:00,1.0,608.77001953125,607.6500244140625,-0.0063630918132337
2024-12-06 10:14:00-05:00,1.0,608.6500244140625,607.5399780273438,-0.0063728833873237
2024-12-06 10:15:00-05:00,1.0,608.5900268554688,607.530029296875,-0.0064614842971086
2024-12-06 10:16:00-05:00,1.0,608.669921875,607.510009765625,-0.0063032111146654
2024-12-06 10:17:00-05:00,1.0,608.5582885742188,607.625,-0.006676538553024
2024-12-06 10:18:00-05:00,1.0,608.8800048828125,607.6599731445312,-0.0061984960056603
2024-12-06 10:19:00-05:00,1.0,608.9498901367188,607.635009765625,-0.0060485687749033
2024-12-06 10:20:00-05:00,1.0,608.85498046875,607.5700073242188,-0.0060913115911895
2024-12-06 10:21:00-05:00,1.0,608.8300170898438,607.4000244140625,-0.005858215149319
2024-12-06 10:22:00-05:00,1.0,608.7849731445312,607.3803100585938,-0.0058810917483652
2024-12-06 10:23:00-05:00,1.0,608.77001953125,607.344970703125,-0.0058598918397023
2024-12-06 10:25:00-05:00,1.0,608.6594848632812,607.1799926757812,-0.005757088375199
2024-12-06 10:26:00-05:00,1.0,608.8300170898438,607.1599731445312,-0.0054556669260479
2024-12-06 10:27:00-05:00,1.0,608.8499755859375,607.1599731445312,-0.0054352950356458
2024-12-06 10:28:00-05:00,1.0,608.9349975585938,607.259521484375,-0.0054471725134531
2024-12-06 10:29:00-05:00,1.0,608.8699951171875,607.1099853515625,-0.0053072534292125
2024-12-06 10:30:00-05:00,1.0,608.7100219726562,607.0900268554688,-0.0055377905532544
2024-12-06 10:31:00-05:00,1.0,608.7150268554688,607.0900268554688,-0.0055232964995044
2024-12-06 10:32:00-05:00,1.0,608.7449951171875,607.1199951171875,-0.0055484286251989
2024-12-06 10:33:00-05:00,1.0,608.6799926757812,607.1199951171875,-0.0056617455014821
2024-12-06 10:34:00-05:00,1.0,608.6199951171875,607.125,-0.005737582677064
2024-12-06 10:35:00-05:00,1.0,608.77001953125,607.0399780273438,-0.0053500369555095
2024-12-06 10:36:00-05:00,1.0,608.8800048828125,607.0599975585938,-0.0052019317175596
2024-12-06 10:37:00-05:00,1.0,608.89990234375,607.0549926757812,-0.005160885438341
2024-12-06 10:38:00-05:00,1.0,608.8900146484375,606.9349975585938,-0.0049851190754234
2024-12-06 10:39:00-05:00,1.0,608.8800048828125,606.8800048828125,-0.0048919556025763
2024-12-06 10:40:00-05:00,1.0,608.6699829101562,606.9000244140625,-0.0052711078021209
2024-12-06 10:41:00-05:00,1.0,608.719970703125,606.9000244140625,-0.0051824920236437
2024-12-06 10:42:00-05:00,1.0,608.6900024414062,606.989990234375,-0.005386774725478
2024-12-06 10:43:00-05:00,1.0,608.6900024414062,607.0192260742188,-0.0054288225719711
2024-12-06 10:44:00-05:00,1.0,608.6599731445312,607.1900024414062,-0.0057665597717114
2024-12-06 10:46:00-05:00,1.0,608.5900268554688,607.0999755859375,-0.0057206245602824
2024-12-06 10:47:00-05:00,1.0,608.639892578125,607.1099853515625,-0.0056675163669247
2024-12-06 10:48:00-05:00,1.0,608.4982299804688,607.0421142578125,-0.0057950437348893
2024-12-06 10:49:00-05:00,1.0,608.6500244140625,607.030029296875,-0.0055250268083912
2024-12-06 10:50:00-05:00,1.0,608.5999755859375,606.97998046875,-0.0055185567575285
2024-12-06 10:51:00-05:00,1.0,608.3499755859375,607.0499877929688,-0.0060460160709827
2024-12-06 10:52:00-05:00,1.0,608.4400024414062,607.0598754882812,-0.0059202889974672
2024-12-06 10:53:00-05:00,1.0,608.4400024414062,607.0449829101562,-0.005901950315836
2024-12-06 10:54:00-05:00,1.0,608.4000244140625,607.1087036132812,-0.0060417490311524
2024-12-06 10:55:00-05:00,1.0,608.4299926757812,606.989990234375,-0.0058151339567803
2024-12-06 10:56:00-05:00,1.0,608.5999755859375,607.02001953125,-0.0055971928373835
2024-12-06 10:57:00-05:00,1.0,608.7050170898438,606.9849853515625,-0.005347519710469
2024-12-06 10:58:00-05:00,1.0,608.75,606.97998046875,-0.0052776414161829
2024-12-06 10:59:00-05:00,1.0,608.7000122070312,606.9500122070312,-0.005297981254957
2024-12-06 11:01:00-05:00,1.0,608.6900024414062,607.1199951171875,-0.0055640082078573
2024-12-06 11:02:00-05:00,1.0,608.6699829101562,607.1126098632812,-0.0055910371851554
2024-12-06 11:03:00-05:00,1.0,608.5750122070312,607.0549926757812,-0.0056585760563881
2024-12-06 11:04:00-05:00,1.0,608.4650268554688,606.9299926757812,-0.0056208216792517
2024-12-06 11:05:00-05:00,1.0,608.5598754882812,606.8599853515625,-0.0053551258894129
2024-12-06 11:07:00-05:00,1.0,608.6300048828125,606.989990234375,-0.0054481191208701
2024-12-06 11:08:00-05:00,1.0,608.3200073242188,606.9600219726562,-0.0058968493766814
2024-12-06 11:09:00-05:00,1.0,608.0549926757812,606.9199829101562,-0.0062736356561244
2024-12-06 11:10:00-05:00,1.0,608.1500244140625,606.9613037109375,-0.0062040214349626
2024-12-06 11:11:00-05:00,1.0,608.1500244140625,606.9500122070312,-0.0062166313198838
2024-12-06 11:12:00-05:00,1.0,608.0900268554688,606.9500122070312,-0.0062967322258679
2024-12-06 11:13:00-05:00,1.0,607.6500244140625,606.989990234375,-0.0070688610968771
2024-12-06 11:15:00-05:00,1.0,607.9400024414062,607.125,-0.0067888535554354
2024-12-06 11:16:00-05:00,1.0,608.1300048828125,607.239990234375,-0.0067155780041652
2024-12-06 11:17:00-05:00,1.0,608.1300048828125,607.1901245117188,-0.0066520822504325
2024-12-06 11:18:00-05:00,1.0,607.9650268554688,607.27001953125,-0.007030521758253
2024-12-06 11:19:00-05:00,1.0,607.89990234375,607.3099975585938,-0.0071724095189809
2024-12-06 11:20:00-05:00,1.0,607.7901000976562,607.3350219726562,-0.0074069467183913
2024-12-06 11:21:00-05:00,1.0,607.8599853515625,607.344970703125,-0.0073145228646311
2024-12-06 11:22:00-05:00,1.0,607.6099853515625,607.4498901367188,-0.0079051970428865
2024-12-06 11:24:00-05:00,1.0,607.7061767578125,607.510009765625,-0.0078458466913562
2024-12-06 11:26:00-05:00,1.0,607.7899780273438,607.5050048828125,-0.0076934122686384
2024-12-06 11:27:00-05:00,1.0,607.8099975585938,607.5150146484375,-0.0076706934243704
2024-12-06 11:28:00-05:00,1.0,607.8499755859375,607.6264038085938,-0.0078008071720675
2024-12-06 11:29:00-05:00,1.0,608.02001953125,607.6300048828125,-0.0075143879370613
2024-12-06 11:30:00-05:00,1.0,607.9749755859375,607.5900268554688,-0.0074914334280451
2024-12-06 11:31:00-05:00,1.0,608.1900024414062,607.5,-0.0069704435120884
2024-12-06 11:32:00-05:00,1.0,608.2000122070312,607.5001220703125,-0.0069666677019198
2024-12-06 11:33:00-05:00,1.0,608.0999755859375,607.530029296875,-0.0071681131811136
2024-12-06 11:34:00-05:00,1.0,608.1300048828125,607.4400024414062,-0.0069453313271549
2024-12-06 11:35:00-05:00,1.0,608.1199951171875,607.4249877929688,-0.0069370637413081
2024-12-06 11:36:00-05:00,1.0,608.2000122070312,607.4550170898438,-0.0069298297775503
2024-12-06 11:37:00-05:00,1.0,608.22998046875,607.3400268554688,-0.0066159199148267
2024-12-06 11:38:00-05:00,1.0,608.1799926757812,607.4000244140625,-0.0067971403023239
2024-12-06 11:39:00-05:00,1.0,608.1599731445312,607.405029296875,-0.0068320997748731
2024-12-06 11:40:00-05:00,1.0,608.114990234375,607.4149780273438,-0.0069225552425384
2024-12-06 11:41:00-05:00,1.0,608.219970703125,607.4299926757812,-0.0067682247759098
2024-12-06 11:42:00-05:00,1.0,608.1798706054688,607.4500122070312,-0.0068797381327342
2024-12-06 11:43:00-05:00,1.0,608.0700073242188,607.39208984375,-0.00695263819709
2024-12-06 11:44:00-05:00,1.0,608.1099853515625,607.4201049804688,-0.0069517450827077
2024-12-06 11:45:00-05:00,1.0,608.0599975585938,607.469970703125,-0.007097464366266
2024-12-06 11:46:00-05:00,1.0,608.0178833007812,607.4450073242188,-0.0071381589059007
2024-12-06 11:47:00-05:00,1.0,607.880126953125,607.510009765625,-0.0074720136391986
2024-12-06 11:48:00-05:00,1.0,607.8599853515625,607.4400024414062,-0.0073836018232775
2024-12-06 11:50:00-05:00,1.0,607.9390869140625,607.5200805664062,-0.0073915504146536
2024-12-06 11:51:00-05:00,1.0,607.8499755859375,607.5598754882812,-0.0076412660360975
2024-12-06 11:52:00-05:00,1.0,607.7899780273438,607.5650024414062,-0.0077484594384412
2024-12-06 11:53:00-05:00,1.0,607.8101196289062,607.510009765625,-0.0076372501342248
2024-12-06 11:54:00-05:00,1.0,607.8051147460938,607.47998046875,-0.0076022819059109
2024-12-06 11:56:00-05:00,1.0,607.9299926757812,607.364990234375,-0.0072009980913606
2024-12-06 11:57:00-05:00,1.0,607.969970703125,607.5050048828125,-0.007372130469584
2024-12-06 11:59:00-05:00,1.0,607.9199829101562,607.739990234375,-0.0078350827596118
2024-12-06 12:00:00-05:00,1.0,607.7550048828125,607.739990234375,-0.0080877942892046
2024-12-06 12:01:00-05:00,1.0,607.7100219726562,607.6699829101562,-0.0080528605145456
2024-12-06 12:02:00-05:00,1.0,607.7100830078125,607.7100219726562,-0.0081186495653287
2024-12-06 12:03:00-05:00,1.0,607.5700073242188,607.77001953125,-0.0084603419272153
2024-12-06 12:04:00-05:00,1.0,607.4000244140625,607.760009765625,-0.0087173149693599
2024-12-06 12:05:00-05:00,1.0,607.3250122070312,607.8101196289062,-0.0089481233056323
2024-12-06 12:06:00-05:00,1.0,607.4000244140625,607.7899780273438,-0.0087728427004043
2024-12-06 12:07:00-05:00,1.0,607.4299926757812,607.7999877929688,-0.0087774948578783
2024-12-06 12:08:00-05:00,1.0,607.4871215820312,607.9099731445312,-0.00886433253883
